model,inline_local_index,valid_voxels,truth_voxels,predicted_voxels,tp,fp,fn,precision,recall,dice,iou,tolerant_precision_3px,tolerant_recall_3px,tolerant_dice_3px
hybrid_dsa,143,7155,1273,600,348,252,925,0.58,0.27336999214454044,0.37159636946075814,0.22819672131147542,0.975,0.6205813040062844,0.7584280034955138
hybrid_dsa,144,12667,2175,6871,1189,5682,986,0.1730461359336341,0.5466666666666666,0.26287862038470045,0.15133002418225786,0.5584339979624509,0.6717241379310345,0.6098623988699743
hybrid_dsa,145,5444,882,406,162,244,720,0.39901477832512317,0.1836734693877551,0.2515527950310559,0.1438721136767318,0.7118226600985221,0.4909297052154195,0.5810919999257016
hybrid_dsa,146,3403,571,183,37,146,534,0.20218579234972678,0.0647985989492119,0.09814323607427056,0.05160390516039052,0.3770491803278688,0.3975481611208406,0.38702742772424015
hybrid_dsa,147,7061,1186,623,333,290,853,0.5345104333868379,0.28077571669477236,0.3681592039800995,0.22560975609756098,0.9293739967897271,0.5801011804384486,0.714329007511759
hybrid_dsa,148,4648,895,196,35,161,860,0.17857142857142858,0.03910614525139665,0.06416131989000917,0.03314393939393939,0.37244897959183676,0.2670391061452514,0.3110564365879532
hybrid_dsa,149,4842,818,252,105,147,713,0.4166666666666667,0.12836185819070906,0.19626168224299065,0.10880829015544041,0.5992063492063492,0.4278728606356968,0.4992490010296715
hybrid_dsa,150,3329,570,158,23,135,547,0.14556962025316456,0.04035087719298246,0.06318681318681318,0.032624113475177303,0.2974683544303797,0.21578947368421053,0.25012980269989615
hybrid_dsa,151,6362,1073,535,192,343,881,0.35887850467289717,0.17893755824790308,0.23880597014925373,0.13559322033898305,0.8355140186915888,0.4426840633737186,0.5787346202279777
hybrid_dsa,152,11804,2036,6745,1179,5566,857,0.17479614529280948,0.5790766208251473,0.268534335497096,0.15509076558800317,0.5544848035581913,0.6242632612966601,0.587308691533331
hybrid_dsa,153,5166,845,236,43,193,802,0.18220338983050846,0.05088757396449704,0.07955596669750231,0.041425818882466284,0.4322033898305085,0.2106508875739645,0.2832493486637857
hybrid_dsa,154,3506,617,149,9,140,608,0.06040268456375839,0.014586709886547812,0.02349869451697128,0.011889035667107,0.15436241610738255,0.0940032414910859,0.11684842114483422
hybrid_dsa,155,6418,1157,465,193,272,964,0.4150537634408602,0.16681071737251513,0.2379778051787916,0.1350594821553534,0.8150537634408602,0.3016421780466724,0.4403250397810875
hybrid_dsa,156,5998,1199,133,33,100,1166,0.24812030075187969,0.027522935779816515,0.04954954954954955,0.025404157043879907,0.3609022556390977,0.07756463719766472,0.12768696099884155
hybrid_dsa,157,5594,937,213,55,158,882,0.25821596244131456,0.05869797225186766,0.09565217391304348,0.0502283105022831,0.48826291079812206,0.17822838847385272,0.26113562724122114
hybrid_dsa,158,5251,892,129,36,93,856,0.27906976744186046,0.04035874439461883,0.07051909892262488,0.03654822335025381,0.5348837209302325,0.10426008968609865,0.1745054048541709
hybrid_dsa,159,5300,884,151,43,108,841,0.2847682119205298,0.048642533936651584,0.08309178743961353,0.04334677419354839,0.5960264900662252,0.18778280542986425,0.2855886682086671
hybrid_dsa,160,14179,2394,7114,1247,5867,1147,0.17528816418330054,0.5208855472013367,0.2623054270088347,0.1509502481539765,0.562412145066067,0.5973266499582289,0.5793438383702554
hybrid_dsa,161,4962,769,136,57,79,712,0.41911764705882354,0.0741222366710013,0.12596685082872927,0.06721698113207547,0.8308823529411765,0.2444733420026008,0.37778864535633316
hybrid_dsa,162,4957,791,117,62,55,729,0.5299145299145299,0.07838179519595449,0.13656387665198239,0.07328605200945626,0.7948717948717948,0.20480404551201012,0.3256914945361393
hybrid_dsa,163,4877,779,110,69,41,710,0.6272727272727273,0.08857509627727857,0.15523059617547807,0.08414634146341464,0.9272727272727272,0.22721437740693196,0.3649927219796215
hybrid_dsa,164,5654,903,73,54,19,849,0.7397260273972602,0.059800664451827246,0.11065573770491803,0.05856832971800434,0.9315068493150684,0.1362126245847176,0.23767102851540858
hybrid_dsa,165,4147,653,108,87,21,566,0.8055555555555556,0.1332312404287902,0.22864651773981604,0.129080118694362,0.9907407407407407,0.31393568147013784,0.4767908184890937
hybrid_dsa,166,4872,838,73,64,9,774,0.8767123287671232,0.07637231503579953,0.14050493962678376,0.0755608028335301,1.0,0.14558472553699284,0.25416666666666665
hybrid_dsa,167,4755,823,93,73,20,750,0.7849462365591398,0.08869987849331713,0.15938864628820962,0.08659549228944247,1.0,0.20899149453219928,0.3457286432160804
hybrid_dsa,168,13734,2328,6748,1237,5511,1091,0.18331357439241255,0.5313573883161512,0.2725870427501102,0.15780073989029214,0.5752815649081209,0.5811855670103093,0.5782184953878774
hybrid_dsa,169,4424,765,73,51,22,714,0.6986301369863014,0.06666666666666667,0.12171837708830549,0.06480304955527319,1.0,0.1843137254901961,0.3112582781456954
hybrid_dsa,170,3831,633,61,48,13,585,0.7868852459016393,0.07582938388625593,0.138328530259366,0.07430340557275542,1.0,0.17851500789889416,0.30294906166219837
hybrid_dsa,171,4763,908,91,64,27,844,0.7032967032967034,0.07048458149779736,0.12812812812812813,0.06844919786096257,1.0,0.09801762114537445,0.17853560682046138
hybrid_dsa,172,5577,1141,103,67,36,1074,0.6504854368932039,0.058720420683610865,0.10771704180064309,0.05692438402718777,1.0,0.11218229623137599,0.20173364854215917
hybrid_dsa,173,3876,682,135,62,73,620,0.45925925925925926,0.09090909090909091,0.15177478580171358,0.08211920529801324,0.9185185185185185,0.11290322580645161,0.2010888451291556
hybrid_dsa,174,3608,622,110,47,63,575,0.42727272727272725,0.07556270096463022,0.1284153005464481,0.06861313868613139,0.8454545454545455,0.1045016077170418,0.1860114468582682
hybrid_dsa,175,4008,664,137,67,70,597,0.48905109489051096,0.10090361445783133,0.16729088639200998,0.09128065395095368,0.8978102189781022,0.1280120481927711,0.22407492739800897
hybrid_dsa,176,15193,2649,8156,1438,6718,1211,0.17631191760666995,0.5428463571158928,0.26617306802406293,0.15351766841037687,0.5447523295733202,0.5873914684786712,0.565268955014061
hybrid_dsa,177,2455,397,144,39,105,358,0.2708333333333333,0.0982367758186398,0.14417744916820702,0.07768924302788845,0.5208333333333334,0.21914357682619648,0.3084887596624353
hybrid_dsa,178,3256,543,140,34,106,509,0.24285714285714285,0.06261510128913444,0.09956076134699854,0.05238828967642527,0.5285714285714286,0.13259668508287292,0.21200907246030798
hybrid_dsa,179,3072,516,209,42,167,474,0.20095693779904306,0.08139534883720931,0.11586206896551725,0.06149341142020498,0.5789473684210527,0.2054263565891473,0.30325097529258777
hybrid_dsa,180,4414,812,210,52,158,760,0.24761904761904763,0.06403940886699508,0.10176125244618395,0.05360824742268041,0.6904761904761905,0.16625615763546797,0.26798548839756314
hybrid_dsa,181,3413,535,243,43,200,492,0.17695473251028807,0.08037383177570094,0.11053984575835475,0.058503401360544216,0.6502057613168725,0.2560747663551402,0.3674387418202188
hybrid_dsa,182,3222,459,196,37,159,422,0.18877551020408162,0.08061002178649238,0.11297709923664122,0.059870550161812294,0.6071428571428571,0.22004357298474944,0.3230175900667858
hybrid_dsa,183,3562,563,210,108,102,455,0.5142857142857142,0.19182948490230906,0.2794307891332471,0.162406015037594,0.9904761904761905,0.3463587921847247,0.5132423095903932
hybrid_dsa,184,14252,2422,8118,1630,6488,792,0.20078837152007883,0.6729975227085053,0.3092979127134725,0.1829405162738496,0.5805617147080562,0.7394715111478117,0.6504515796735052
hybrid_dsa,185,3537,568,204,100,104,468,0.49019607843137253,0.176056338028169,0.25906735751295334,0.1488095238095238,0.9852941176470589,0.397887323943662,0.5668613357292603
hybrid_dsa,186,3480,592,153,74,79,518,0.48366013071895425,0.125,0.19865771812080538,0.11028315946348734,0.9477124183006536,0.28547297297297297,0.4387763323992587
hybrid_dsa,187,3464,588,144,72,72,516,0.5,0.12244897959183673,0.19672131147540983,0.10909090909090909,0.9652777777777778,0.36394557823129253,0.5285922450865409
hybrid_dsa,188,4980,882,157,106,51,776,0.6751592356687898,0.12018140589569161,0.20404234841193455,0.11361200428724544,1.0,0.2653061224489796,0.41935483870967744
hybrid_dsa,189,3335,580,108,55,53,525,0.5092592592592593,0.09482758620689655,0.15988372093023256,0.08688783570300158,1.0,0.31896551724137934,0.48366013071895425
hybrid_dsa,190,3332,580,72,38,34,542,0.5277777777777778,0.06551724137931035,0.1165644171779141,0.06188925081433225,1.0,0.2637931034482759,0.41746248294679406
hybrid_dsa,191,3148,547,23,12,11,535,0.5217391304347826,0.021937842778793418,0.042105263157894736,0.021505376344086023,1.0,0.2376599634369287,0.3840472673559822
hybrid_dsa,192,9299,1564,3919,774,3145,790,0.19749936208216382,0.4948849104859335,0.28232719314244026,0.16436610745381186,0.5886705792293953,0.532608695652174,0.559238142353596
hybrid_dsa,193,2749,509,1,1,0,508,1.0,0.0019646365422396855,0.00392156862745098,0.0019646365422396855,1.0,0.03339882121807466,0.06463878326996197
hybrid_dsa,194,2760,509,0,0,0,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,195,3236,629,0,0,0,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,196,4778,915,20,13,7,902,0.65,0.014207650273224045,0.027807486631016044,0.014099783080260303,1.0,0.05573770491803279,0.10559006211180125
hybrid_dsa,197,3493,651,16,8,8,643,0.5,0.01228878648233487,0.0239880059970015,0.012139605462822459,1.0,0.19815668202764977,0.3307692307692308
hybrid_dsa,198,3456,650,6,0,6,650,0.0,0.0,0.0,0.0,1.0,0.13076923076923078,0.23129251700680273
hybrid_dsa,199,2997,561,22,12,10,549,0.5454545454545454,0.0213903743315508,0.0411663807890223,0.021015761821366025,1.0,0.24420677361853832,0.39255014326647564
hybrid_dsa,200,12480,2047,6085,1146,4939,901,0.18833196384552178,0.5598436736687836,0.2818494835218888,0.1640423704551961,0.5748562037797864,0.6531509526135808,0.6115076368403844
hybrid_dsa,201,2651,498,58,25,33,473,0.43103448275862066,0.050200803212851405,0.08992805755395683,0.047080979284369114,0.9827586206896551,0.3253012048192771,0.488804192472606
hybrid_dsa,202,2655,437,52,34,18,403,0.6538461538461539,0.07780320366132723,0.1390593047034765,0.07472527472527472,1.0,0.40274599542334094,0.5742251223491027
hybrid_dsa,203,2649,433,142,67,75,366,0.47183098591549294,0.15473441108545036,0.23304347826086957,0.13188976377952755,0.8802816901408451,0.4457274826789838,0.5917994382504814
hybrid_dsa,204,4719,719,161,102,59,617,0.6335403726708074,0.14186369958275383,0.2318181818181818,0.13110539845758354,0.9192546583850931,0.3198887343532684,0.4746169183363311
hybrid_dsa,205,2683,420,170,93,77,327,0.5470588235294118,0.22142857142857142,0.3152542372881356,0.18712273641851107,0.9529411764705882,0.49047619047619045,0.6476227440326023
hybrid_dsa,206,2694,405,134,88,46,317,0.6567164179104478,0.21728395061728395,0.32653061224489793,0.1951219512195122,0.9701492537313433,0.4419753086419753,0.6072863928179969
hybrid_dsa,207,722,78,9,0,9,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,208,19568,2991,11365,2028,9337,963,0.17844258688957326,0.6780341023069207,0.2825299526330454,0.16450356911096692,0.5663880334359876,0.8264794383149449,0.6721501840430468
hybrid_dsa,209,655,67,0,0,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,210,590,58,0,0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,211,622,62,0,0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,212,4420,654,159,105,54,549,0.660377358490566,0.16055045871559634,0.25830258302583026,0.1483050847457627,0.9685534591194969,0.44036697247706424,0.6054549922188549
hybrid_dsa,216,13373,2062,7344,1375,5969,687,0.18722766884531591,0.6668283220174588,0.29236657452689774,0.1712115552235089,0.5821078431372549,0.7885548011639185,0.6697839711464332
hybrid_dsa,220,4508,664,108,67,41,597,0.6203703703703703,0.10090361445783133,0.17357512953367876,0.0950354609929078,1.0,0.25301204819277107,0.4038461538461538
hybrid_dsa,222,1782,256,23,20,3,236,0.8695652173913043,0.078125,0.14336917562724014,0.07722007722007722,1.0,0.37890625,0.5495750708215298
hybrid_dsa,223,1598,226,15,10,5,216,0.6666666666666666,0.04424778761061947,0.08298755186721991,0.04329004329004329,1.0,0.4247787610619469,0.5962732919254659
hybrid_dsa,224,13662,2084,8810,1621,7189,463,0.18399545970488082,0.777831094049904,0.29759500642555536,0.1748085840612531,0.5645856980703746,0.9016314779270633,0.6943694913700345
hybrid_dsa,225,1095,143,2,0,2,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,226,1044,134,4,0,4,134,0.0,0.0,0.0,0.0,0.5,0.014925373134328358,0.02898550724637681
hybrid_dsa,227,1043,133,7,0,7,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,228,3258,458,85,43,42,415,0.5058823529411764,0.09388646288209607,0.15837937384898712,0.086,0.9294117647058824,0.4585152838427948,0.6140805448623038
hybrid_dsa,229,928,116,10,0,10,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,230,943,117,5,0,5,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,231,927,115,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,232,13461,2051,9132,1559,7573,492,0.17071835304424005,0.7601170160897124,0.27881606009120985,0.1619908561928512,0.5499342969776609,0.8317893710385178,0.6621143048845884
hybrid_dsa,233,976,122,1,1,0,121,1.0,0.00819672131147541,0.016260162601626018,0.00819672131147541,1.0,0.20491803278688525,0.3401360544217687
hybrid_dsa,234,942,116,3,1,2,115,0.3333333333333333,0.008620689655172414,0.01680672268907563,0.00847457627118644,1.0,0.2413793103448276,0.3888888888888889
hybrid_dsa,235,993,125,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,236,3162,446,2,2,0,444,1.0,0.004484304932735426,0.008928571428571428,0.004484304932735426,1.0,0.06950672645739911,0.129979035639413
hybrid_dsa,237,927,115,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,240,12011,1850,8727,1503,7224,347,0.17222413200412512,0.8124324324324325,0.2842015694431313,0.16563808684152523,0.5546006646041022,0.8578378378378378,0.6736681762283913
hybrid_dsa,244,1464,204,0,0,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,248,11420,1746,9198,1576,7622,170,0.17134159599913024,0.9026345933562429,0.2880116959064328,0.1682322801024765,0.5629484670580561,0.9192439862542955,0.6982723353606756
hybrid_dsa,249,842,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,250,828,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,251,825,97,0,0,0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,252,793,93,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_dsa,256,10176,1585,8543,1462,7081,123,0.1711342619688634,0.922397476340694,0.28870458135860977,0.16870528502192475,0.5599906356081003,1.0,0.7179410219854431
hybrid_dsa,264,9414,1462,7816,1424,6392,38,0.18219037871033777,0.9740082079343365,0.3069627074800604,0.18130888719124014,0.5843142272262026,1.0,0.7376241621577969
hybrid_dsa,272,9629,1495,7742,1441,6301,54,0.18612761560320332,0.9638795986622074,0.3120060625744289,0.1848383786557209,0.5904159132007233,1.0,0.7424673109721432
hybrid_dsa,280,9499,1477,7952,1441,6511,36,0.1812122736418511,0.975626269465132,0.3056527733587867,0.18039559339008512,0.585387323943662,1.0,0.7384786229872293
hybrid_dsa,287,756,84,83,1,82,83,0.012048192771084338,0.011904761904761904,0.011976047904191617,0.006024096385542169,0.1566265060240964,0.17857142857142858,0.1668806161745828
hybrid_dsa,288,9874,1515,7078,1391,5687,124,0.19652444193274937,0.9181518151815181,0.3237518910741301,0.1931407942238267,0.6233399265329189,0.9518151815181518,0.7533282307093341
hybrid_dsa,290,724,80,43,0,43,80,0.0,0.0,0.0,0.0,0.046511627906976744,0.025,0.032520325203252036
hybrid_dsa,291,741,83,27,0,27,83,0.0,0.0,0.0,0.0,0.07407407407407407,0.07228915662650602,0.07317073170731707
hybrid_dsa,292,741,83,13,1,12,82,0.07692307692307693,0.012048192771084338,0.020833333333333332,0.010526315789473684,0.3076923076923077,0.30120481927710846,0.30441400304414007
hybrid_dsa,293,792,92,44,4,40,88,0.09090909090909091,0.043478260869565216,0.058823529411764705,0.030303030303030304,0.5,0.5760869565217391,0.5353535353535352
hybrid_dsa,294,792,92,24,2,22,90,0.08333333333333333,0.021739130434782608,0.034482758620689655,0.017543859649122806,0.5416666666666666,0.43478260869565216,0.4823747680890538
hybrid_dsa,295,909,111,50,5,45,106,0.1,0.04504504504504504,0.062111801242236024,0.03205128205128205,0.46,0.6486486486486487,0.538274012676743
hybrid_dsa,296,9488,1458,6568,1310,5258,148,0.1994518879415347,0.8984910836762688,0.3264390730127087,0.1950565812983919,0.6202801461632156,0.9519890260631001,0.7511435098559563
hybrid_dsa,297,977,123,93,10,83,113,0.10752688172043011,0.08130081300813008,0.09259259259259259,0.04854368932038835,0.3655913978494624,0.4146341463414634,0.3885714285714285
hybrid_dsa,298,1027,131,95,21,74,110,0.22105263157894736,0.16030534351145037,0.18584070796460178,0.1024390243902439,0.3684210526315789,0.42748091603053434,0.39575971731448767
hybrid_dsa,299,993,125,116,30,86,95,0.25862068965517243,0.24,0.24896265560165975,0.14218009478672985,0.49137931034482757,0.488,0.4896838250827406
hybrid_dsa,300,709,79,24,3,21,76,0.125,0.0379746835443038,0.05825242718446602,0.03,0.625,0.34177215189873417,0.44189852700490995
hybrid_dsa,302,1063,154,25,5,20,149,0.2,0.032467532467532464,0.055865921787709494,0.028735632183908046,0.48,0.2792207792207792,0.35306192268217584
hybrid_dsa,303,860,116,51,17,34,99,0.3333333333333333,0.14655172413793102,0.20359281437125748,0.11333333333333333,0.6862745098039216,0.45689655172413796,0.5485731184385628
hybrid_dsa,304,9517,1448,6577,1321,5256,127,0.20085145202980081,0.912292817679558,0.32922118380062304,0.19704653937947494,0.6274897369621408,0.93853591160221,0.7521226141355805
